sub,trial,gamble,choice,choice_fct,rt
112,16,2,2,B,37.921
112,17,49,2,B,9.562
112,18,8,2,B,21.373
112,19,20,1,A,6.911
112,20,74,2,B,24.562
112,21,73,1,A,8.944
112,22,59,1,A,12.131
112,23,58,2,B,31.534
112,24,89,1,A,14.631
112,25,38,1,A,11.023
112,26,66,2,B,31.619
112,27,67,1,A,6.607
112,28,40,1,A,12.882
112,29,39,2,B,40.114
112,30,88,1,A,14.356
112,31,80,2,B,6.332
112,32,75,1,A,13.742
112,33,60,1,A,16.415
112,34,33,2,B,7.964
112,35,12,2,B,0.749
112,36,69,1,A,8.434
112,37,14,1,A,9.222
112,38,11,1,A,5.854
112,39,13,1,A,5.618
112,40,78,1,A,4.002
112,41,87,2,B,14.994
112,42,65,1,A,5.724
112,43,68,1,A,6.989
112,44,7,1,A,1.623
112,45,63,2,B,1.402
112,46,21,1,A,4.992
112,47,22,2,B,9.374
112,48,55,1,A,3.686
112,49,50,1,A,6.906
112,50,57,1,A,12.195
112,51,37,2,B,10.063
112,52,72,2,B,6.353
112,53,30,2,B,43.79
112,54,15,2,B,5.083
112,55,44,2,B,8.844
112,56,10,1,A,17.396
112,57,82,2,B,8.725
112,58,16,1,A,2.331
112,59,3,1,A,6.452
112,60,71,2,B,4.386
112,61,70,1,A,6.258
112,62,29,1,A,61.439
112,63,32,2,B,5.442
112,64,61,1,A,12.368
112,65,35,2,B,3.562
112,66,6,1,A,0.252
112,67,64,2,B,0.901
112,68,51,2,B,0.582
112,69,52,1,A,1.147
112,70,36,2,B,0.247
112,71,24,1,A,2.978
112,72,23,2,B,2.727
112,73,81,2,B,3.478
112,74,4,2,B,4.142
112,75,9,1,A,3.678
112,76,86,1,A,1.945
112,77,31,1,A,2.868
112,78,42,2,B,36.825
112,79,19,1,A,3.051
112,80,26,2,B,4.64
112,81,83,1,A,2.386
112,82,76,2,B,0.001
112,83,5,2,B,0.001
112,84,85,2,B,0.665
112,85,56,1,A,0.148
112,86,41,1,A,0.4
112,87,25,2,B,0.001
112,88,43,2,B,0.001
112,89,17,1,A,0.001
112,90,62,1,A,0.001
112,91,28,1,A,0.601
114,1,18,2,B,23.818
114,2,11,2,B,12.444
114,3,71,2,B,8.526
114,4,68,2,B,9.174
114,5,42,2,B,6.897
114,6,25,2,B,7.508
114,7,35,2,B,11.331
114,8,9,1,A,6.352
114,9,17,1,A,16.659
114,10,33,1,A,14.438
114,11,10,1,A,6.801
114,12,19,1,A,5.081
114,13,67,1,A,11.525
114,14,20,1,A,30.633
114,15,24,2,B,6.486
114,16,41,2,B,7.837
114,17,91,2,B,10.502
114,18,85,1,A,12.873
114,19,79,1,A,11.424
114,20,81,1,A,9.78
114,21,34,1,A,10.1
114,22,12,2,B,6.995
114,23,23,2,B,8.384
114,24,73,1,A,11.729
114,25,59,1,A,9.894
114,26,8,2,B,12.757
114,27,60,2,B,10.37
114,28,74,2,B,7.23
114,29,50,1,A,13.627
114,30,88,2,B,13.094
114,31,39,2,B,10.648
114,32,87,2,B,8.182
114,33,31,1,A,11.034
114,34,30,1,A,9.925
114,35,69,1,A,9.861
114,36,22,2,B,7.04
114,37,6,2,B,7.815
114,38,49,2,B,9.197
114,39,72,2,B,30.689
114,40,61,2,B,7.017
114,41,4,1,A,14.332
114,42,56,1,A,7.415
114,43,54,1,A,10.55
114,44,82,2,B,51.033
114,45,52,1,A,9.76
114,46,62,2,B,41.154
114,47,16,2,B,7.229
114,48,55,1,A,7.131
114,49,70,1,A,8.578
114,50,51,1,A,11.533
114,51,44,2,B,9.677
114,52,26,1,A,12.951
114,53,32,2,B,24.515
114,54,28,2,B,7.638
114,55,53,1,A,6.262
114,56,14,1,A,7.572
114,57,90,1,A,6.084
114,58,40,1,A,6.704
114,59,76,2,B,6.954
114,60,21,1,A,10.73
114,61,27,2,B,6.035
114,62,78,2,B,5.993
114,63,1,2,B,9.307
114,64,36,2,B,6.147
114,65,80,2,B,6.588
114,66,13,1,A,7.858
114,67,84,2,B,6.031
114,68,7,2,B,8.626
114,69,37,2,B,11.463
114,70,83,1,A,7.415
114,71,86,2,B,59.529
114,72,29,2,B,5.352
114,73,38,2,B,5.182
114,74,46,1,A,7.284
114,75,89,2,B,5.106
114,76,64,2,B,8.48
114,77,45,1,A,11.888
114,78,66,2,B,7.989
114,79,5,2,B,8.138
114,80,3,2,B,6.578
114,81,75,2,B,6.986
114,82,48,1,A,6.745
114,83,57,1,A,5.859
114,84,63,1,A,5.717
114,85,65,1,A,8.693
114,86,15,2,B,17.744
114,87,58,2,B,9.517
114,88,47,1,A,8.643
114,89,2,2,B,4.887
114,90,43,2,B,7.601
114,91,77,1,A,6.401
115,1,74,2,B,9.409
115,2,76,2,B,7.448
115,3,19,1,A,12.937
115,4,40,1,A,7.256
115,5,83,1,A,5.068
115,6,36,1,A,9.25
115,7,12,1,A,4.931
115,8,89,1,A,9.941
115,9,56,2,B,8.478
115,10,22,2,B,5.446
115,11,14,1,A,5.333
115,12,32,1,A,4.993
115,13,17,1,A,8.216
115,14,43,2,B,4.033
115,15,5,1,A,6.298
115,16,60,1,A,4.961
115,17,67,1,A,4.744
115,18,24,2,B,4.988
115,19,6,1,A,7.367
115,20,7,2,B,6.475
115,21,70,1,A,7.522
115,22,39,2,B,5.314
115,23,86,2,B,6.294
115,24,82,2,B,5.097
115,25,35,1,A,3.899
115,26,62,1,A,4.397
115,27,21,1,A,4.487
115,28,64,2,B,7.057
115,29,18,2,B,5.697
115,30,75,1,A,3.773
115,31,59,2,B,5.434
115,32,9,2,B,4.318
115,33,25,2,B,4.001
115,34,1,2,B,7.492
115,35,37,1,A,7.854
115,36,45,1,A,7.948
115,37,90,1,A,3.981
115,38,15,2,B,3.773
115,39,85,1,A,6.101
115,40,13,2,B,4.622
115,41,52,1,A,5.37
115,42,53,2,B,6.454
115,43,3,1,A,8.911
115,44,87,2,B,15.319
115,45,38,1,A,8.847
115,46,4,1,A,7.014
115,47,26,2,B,10.084
115,48,91,2,B,6.039
115,49,30,2,B,7.354
115,50,27,2,B,5.674
115,51,84,2,B,4.936
115,52,10,1,A,7.835
115,53,58,1,A,6.28
115,54,80,2,B,5.271
115,55,48,2,B,7.059
115,56,66,2,B,4.4
115,57,46,1,A,7.192
115,58,81,2,B,5.559
115,59,54,2,B,10.432
115,60,20,1,A,5.645
115,61,51,2,B,4.567
115,62,50,1,A,7.956
115,63,73,2,B,4.205
115,64,63,1,A,4.36
115,65,78,1,A,1.331
115,66,49,2,B,5.236
115,67,23,2,B,17.083
115,68,44,2,B,9.643
115,69,42,2,B,4.478
115,70,8,1,A,3.341
115,71,47,1,A,11.044
115,72,55,2,B,4.933
115,73,31,1,A,5.499
115,74,57,2,B,3.782
115,75,28,1,A,9.033
115,76,61,2,B,6.473
115,77,11,2,B,9.347
115,78,69,2,B,4.523
115,79,88,2,B,9.156
115,80,2,2,B,3.674
115,81,72,1,A,4.185
115,82,16,2,B,5.92
115,83,41,2,B,7.667
115,84,34,2,B,5.604
115,85,71,2,B,7.135
115,86,33,1,A,5.589
115,87,79,2,B,3.613
115,88,77,2,B,2.277
115,89,29,1,A,4.072
115,90,65,1,A,4.908
115,91,68,2,B,4.212
116,1,24,2,B,12.404
116,2,6,2,B,7.4
116,3,84,2,B,4.093
116,4,29,2,B,16.356
116,5,60,2,B,12.602
116,6,25,2,B,6.362
116,7,34,2,B,5.25
116,8,40,2,B,15.802
116,9,73,2,B,12.351
116,10,42,2,B,4.468
116,11,87,1,A,9.616
116,12,52,1,A,7.145
116,13,17,1,A,13.645
116,14,82,2,B,67.144
116,15,89,2,B,8.475
116,16,80,2,B,6.944
116,17,66,2,B,10.562
116,18,20,2,B,9.352
116,19,30,2,B,5.901
116,20,69,2,B,13.788
116,21,11,1,A,7.623
116,22,18,2,B,60.481
116,23,76,2,B,10.6
116,24,72,2,B,4.794
116,25,22,2,B,4.043
116,26,77,1,A,5.802
116,27,67,1,A,6.202
116,28,1,2,B,4.789
116,29,51,2,B,6.822
116,30,35,2,B,83.744
116,31,5,1,A,6.436
116,32,58,2,B,2.667
116,33,36,1,A,7.185
116,34,90,1,A,5.802
116,35,59,2,B,7.054
116,36,14,1,A,6.334
116,37,78,2,B,34.373
116,38,56,1,A,5.731
116,39,45,1,A,7.682
116,40,49,2,B,5.748
116,41,31,2,B,4.1
116,42,23,2,B,0.329
116,43,61,1,A,0.234
116,44,68,2,B,0.166
116,45,64,2,B,0.06
116,46,50,2,B,0.002
116,47,38,1,A,0
116,48,83,1,A,0.601
116,49,27,2,B,0.518
116,50,91,2,B,9.101
116,51,86,2,B,5.601
116,52,55,2,B,8.587
116,53,48,2,B,0.277
116,54,62,2,B,0.002
116,55,37,1,A,3.521
116,56,53,2,B,0.202
116,57,2,1,A,0.318
116,58,4,1,A,0.077
116,59,3,2,B,0.48
116,60,43,2,B,0.001
116,61,88,2,B,0.002
116,62,9,1,A,9.478
116,63,26,2,B,2.185
116,64,16,2,B,7.101
116,65,74,2,B,4.732
116,66,13,2,B,18.775
116,67,63,2,B,4.762
116,68,7,1,A,5.051
116,69,79,1,A,10.186
116,70,85,1,A,8.424
116,71,44,1,A,7.545
116,72,70,1,A,0.387
116,73,65,2,B,0.219
116,74,32,2,B,0.386
116,75,39,2,B,5.771
116,76,81,1,A,5.239
116,77,75,2,B,3.174
116,78,19,1,A,1.737
116,79,15,2,B,3.749
116,80,54,2,B,6.284
116,81,8,2,B,4.168
116,82,47,1,A,5.74
116,83,21,2,B,12.779
116,84,28,1,A,35.75
116,85,12,1,A,2.172
116,86,46,1,A,4.943
116,87,10,1,A,4.044
116,88,71,2,B,6.055
116,89,41,2,B,0.951
116,90,57,1,A,3.461
116,91,33,2,B,7.13
117,1,67,1,A,6.6
117,2,4,1,A,9.895
117,3,41,2,B,10.113
117,4,52,1,A,7.239
117,5,20,1,A,12.189
117,6,24,2,B,6.619
117,7,38,2,B,13.58
117,8,74,2,B,7.278
117,9,60,2,B,12.128
117,10,84,2,B,3.933
117,11,58,2,B,10.477
117,12,59,2,B,7.606
117,13,72,1,A,5.768
117,14,12,1,A,4.678
117,15,78,1,A,5.74
117,16,13,2,B,8.884
117,17,25,2,B,18.82
117,18,33,2,B,6.92
117,19,91,2,B,6.735
117,20,48,1,A,11.273
117,21,32,1,A,13.024
117,22,47,1,A,35.552
117,23,70,1,A,11.022
117,24,86,2,B,5.251
117,25,83,1,A,4.844
117,26,76,2,B,6.262
117,27,14,1,A,10.929
117,28,87,1,A,3.638
117,29,6,2,B,5.69
117,30,51,2,B,16.467
117,31,31,1,A,5.505
117,32,63,1,A,8.764
117,33,23,2,B,5.131
117,34,77,1,A,4.767
117,35,30,2,B,12.401
117,36,2,1,A,8.247
117,37,90,1,A,6.819
117,38,85,1,A,5.032
117,39,26,1,A,12.886
117,40,35,1,A,8.947
117,41,53,1,A,9.184
117,42,34,2,B,7.862
117,43,82,2,B,6.467
117,44,49,2,B,14.561
117,45,68,1,A,12.532
117,46,73,2,B,10.817
117,47,37,2,B,11.22
117,48,9,1,A,8.447
117,49,64,2,B,8.188
117,50,28,2,B,27.191
117,51,61,1,A,4.916
117,52,54,1,A,4.765
117,53,17,1,A,8.745
117,54,50,2,B,6.482
117,55,69,1,A,10.28
117,56,11,1,A,11.115
117,57,7,2,B,14.024
117,58,43,2,B,7.082
117,59,81,2,B,7.629
117,60,40,1,A,12.102
117,61,16,1,A,8.511
117,62,27,2,B,4.683
117,63,46,2,B,11.033
117,64,71,2,B,18.912
117,65,36,1,A,7.199
117,66,44,2,B,15.084
117,67,1,2,B,12.027
117,68,15,2,B,4.63
117,69,65,1,A,8.24
117,70,66,1,A,22.891
117,71,8,2,B,4.833
117,72,57,2,B,14.816
117,73,21,1,A,9.665
117,74,79,2,B,4.056
117,75,10,1,A,5.054
117,76,89,1,A,5.793
117,77,39,2,B,20.308
117,78,18,1,A,5.888
117,79,75,2,B,5.291
117,80,88,2,B,5.481
117,81,19,1,A,18.637
117,82,62,2,B,14.409
117,83,80,1,A,7.029
117,84,29,1,A,11.336
117,85,3,2,B,4.469
117,86,45,2,B,4.599
117,87,5,1,A,7.011
117,88,22,2,B,6.566
117,89,42,1,A,13.134
117,90,55,2,B,69.182
117,91,56,2,B,12.773
118,1,75,1,A,14.901
118,2,88,1,A,14.298
118,3,35,1,A,13.957
118,4,84,2,B,6.101
118,5,58,1,A,12.059
118,6,85,1,A,8.067
118,7,70,2,B,10.103
118,8,57,1,A,22.901
118,9,67,1,A,8.957
118,10,61,1,A,8.385
118,11,86,2,B,10.898
118,12,53,2,B,13.869
118,13,43,1,A,10.062
118,14,1,2,B,22.25
118,15,83,1,A,7.09
118,16,62,1,A,10.671
118,17,81,1,A,5.201
118,18,65,1,A,9.288
118,19,25,2,B,13.886
118,20,38,2,B,25.5
118,21,48,1,A,12.502
118,22,15,1,A,10
118,23,19,2,B,10.101
118,24,23,1,A,7.972
118,25,27,2,B,10.067
118,26,31,1,A,7.4
118,27,6,2,B,2.587
118,28,49,2,B,5.074
118,29,50,1,A,5.356
118,30,18,2,B,4.351
118,31,47,2,B,14.791
118,32,37,2,B,20.39
118,33,11,1,A,27.279
118,34,87,1,A,6.78
118,35,55,1,A,14.1
118,36,17,1,A,62.173
118,37,30,2,B,9.877
118,38,52,1,A,6.301
118,39,68,2,B,12.9
118,40,80,2,B,5.551
118,41,7,2,B,29.5
118,42,21,1,A,3.891
118,43,73,2,B,15.2
118,44,32,1,A,10.89
118,45,78,2,B,4.995
118,46,66,1,A,28.998
118,47,5,1,A,6.302
118,48,40,1,A,5.802
118,49,54,2,B,6.063
118,50,77,1,A,3.272
118,51,74,2,B,14.201
118,52,82,2,B,9.598
118,53,56,2,B,21.701
118,54,28,1,A,14.366
118,55,29,1,A,12.9
118,56,12,1,A,12.661
118,57,39,2,B,21.161
118,58,72,1,A,13.293
118,59,79,2,B,9.592
118,60,2,2,B,10.1
118,61,34,1,A,17.761
118,62,45,2,B,10.784
118,63,60,1,A,20.502
118,64,14,1,A,29.095
118,65,36,1,A,20.919
118,66,91,2,B,12.601
118,67,59,2,B,13.171
118,68,13,2,B,20.279
118,69,90,2,B,14.401
118,70,4,1,A,15.301
118,71,51,2,B,20.441
118,72,71,2,B,5.589
118,73,44,2,B,19.5
118,74,22,1,A,12
118,75,42,1,A,39.89
118,76,64,1,A,15.7
118,77,89,2,B,21.187
118,78,63,1,A,16.279
118,79,16,1,A,26.471
118,80,69,2,B,11.06
118,81,41,2,B,13.701
118,82,46,2,B,75.652
118,83,8,1,A,39.736
118,84,20,1,A,23.2
118,85,3,2,B,6.444
118,86,33,2,B,13.4
118,87,10,1,A,12.647
118,88,26,1,A,9.894
118,89,24,2,B,10.192
118,90,9,2,B,14.881
118,91,76,2,B,5.456
119,1,16,2,B,23.145
119,2,14,1,A,14.669
119,3,86,1,A,28.702
119,4,81,1,A,11.03
119,5,73,1,A,28.669
119,6,90,2,B,22.801
119,7,30,1,A,20.259
119,8,79,1,A,10.323
119,9,42,2,B,16.375
119,10,74,2,B,11.844
119,11,13,1,A,19.691
119,12,54,2,B,14.67
119,13,77,1,A,9.601
119,14,43,2,B,13.797
119,15,84,2,B,23.365
119,16,63,2,B,24.961
119,17,56,2,B,7.227
119,18,23,2,B,12.139
119,19,31,1,A,12.699
119,20,41,2,B,8.396
119,21,49,2,B,11.24
119,22,24,2,B,8.801
119,23,33,1,A,16.7
119,24,17,1,A,15.543
119,25,25,2,B,11.142
119,26,71,2,B,17.493
119,27,67,1,A,8.98
119,28,7,2,B,16.172
119,29,76,2,B,8.544
119,30,83,1,A,15.833
119,31,66,2,B,6.596
119,32,36,2,B,10.256
119,33,50,1,A,13.463
119,34,61,1,A,16.096
119,35,59,2,B,12.833
119,36,51,1,A,12.402
119,37,4,1,A,10.056
119,38,85,2,B,10.051
119,39,8,2,B,7.048
119,40,32,1,A,17.78
119,41,18,1,A,9.439
119,42,37,2,B,17.669
119,43,9,1,A,9.878
119,44,19,1,A,4.441
119,45,3,1,A,4.271
119,46,34,1,A,9.077
119,47,70,2,B,7.688
119,48,2,2,B,11.478
119,49,72,2,B,13.053
119,50,58,1,A,16.752
119,51,39,2,B,7.923
119,52,26,1,A,7.377
119,53,6,1,A,10.071
119,54,57,1,A,13.835
119,55,45,2,B,8.439
119,56,82,2,B,8.175
119,57,38,2,B,12.181
119,58,65,1,A,7.138
119,59,53,1,A,9.359
119,60,5,2,B,11.299
119,61,68,2,B,8.148
119,62,75,2,B,8.688
119,63,21,1,A,11.602
119,64,12,1,A,8.994
119,65,78,1,A,12.881
119,66,29,1,A,10.943
119,67,28,2,B,6.001
119,68,88,2,B,18.265
119,69,62,1,A,12.501
119,70,55,1,A,11.302
119,71,44,2,B,11.085
119,72,22,2,B,4.745
119,73,91,2,B,11.102
119,74,47,2,B,9.641
119,75,27,2,B,6.396
119,76,87,2,B,10.147
119,77,35,1,A,8.692
119,78,15,2,B,9.44
119,79,52,1,A,5.166
119,80,46,2,B,16.326
119,81,69,2,B,6.285
119,82,64,1,A,11.647
119,83,1,1,A,8.701
119,84,48,1,A,14.333
119,85,10,2,B,16.134
119,86,40,1,A,13.631
119,87,11,1,A,7.94
119,88,20,2,B,6.801
119,89,89,1,A,13.688
119,90,60,1,A,14.228
119,91,80,2,B,19.243
121,1,11,2,B,48.177
121,2,23,1,A,53.701
121,3,79,2,B,21.155
121,4,71,2,B,19.167
121,5,66,1,A,12.801
121,6,64,1,A,12.55
121,7,33,1,A,39.055
121,8,6,2,B,10.87
121,9,59,2,B,42.201
121,10,28,1,A,12.223
121,11,37,2,B,13.501
121,12,57,1,A,31.503
121,13,44,2,B,14.62
121,14,86,2,B,6.319
121,15,12,2,B,15.071
121,16,7,2,B,5.581
121,17,67,1,A,7.749
121,18,78,2,B,14.1
121,19,90,1,A,6.188
121,20,74,2,B,7.103
121,21,56,2,B,12.839
121,22,47,1,A,15.805
121,23,9,2,B,9.603
121,24,34,1,A,9.469
121,25,76,2,B,5.646
121,26,38,2,B,9.201
121,27,41,2,B,7.772
121,28,10,1,A,12.628
121,29,19,1,A,4.982
121,30,2,1,A,14.88
121,31,88,1,A,14.069
121,32,14,1,A,8.676
121,33,22,2,B,4.951
121,34,85,1,A,7.578
121,35,48,2,B,5.365
121,36,13,1,A,16.601
121,37,54,1,A,9.184
121,38,31,1,A,5.95
121,39,61,1,A,18.854
121,40,26,1,A,13.976
121,41,81,1,A,5.628
121,42,3,2,B,6.99
121,43,49,2,B,5.801
121,44,46,2,B,11.892
121,45,1,2,B,9
121,46,36,2,B,10.201
121,47,50,1,A,10.787
121,48,4,1,A,5.846
121,49,16,1,A,5.745
121,50,72,1,A,20.848
121,51,15,2,B,10.401
121,52,69,2,B,7.262
121,53,30,2,B,14.074
121,54,43,2,B,10.367
121,55,58,1,A,6.227
121,56,63,1,A,9.496
121,57,91,2,B,8.89
121,58,17,1,A,12.1
121,59,51,2,B,7.001
121,60,80,2,B,9.04
121,61,75,1,A,8.661
121,62,60,2,B,8.852
121,63,20,1,A,11.998
121,64,8,2,B,6.365
121,65,45,1,A,5.969
121,66,89,1,A,3.43
121,67,5,2,B,8.623
121,68,68,2,B,4.204
121,69,82,2,B,3.502
121,70,25,2,B,4.393
121,71,29,1,A,16.101
121,72,73,1,A,5.601
121,73,52,1,A,5.236
121,74,32,1,A,7.674
121,75,70,1,A,11.164
121,76,39,2,B,8.991
121,77,83,1,A,10.04
121,78,24,2,B,5.294
121,79,27,2,B,6.896
121,80,21,2,B,3.279
121,81,87,2,B,4.059
121,82,42,1,A,5.637
121,83,62,1,A,3.384
121,84,55,1,A,3.496
121,85,35,1,A,8.691
121,86,40,2,B,11.705
121,87,77,1,A,8.019
121,88,84,2,B,5.296
121,89,18,2,B,6.491
121,90,53,2,B,7.839
121,91,65,1,A,4.457
122,1,70,1,A,22.951
122,2,10,1,A,13.054
122,3,22,2,B,8.923
122,4,11,1,A,15.64
122,5,78,2,B,6.032
122,6,32,1,A,14.723
122,7,8,2,B,8.978
122,8,52,1,A,15.464
122,9,1,2,B,16.701
122,10,75,1,A,16.013
122,11,38,2,B,19.029
122,12,12,1,A,12.345
122,13,89,2,B,14.258
122,14,17,1,A,16.067
122,15,86,2,B,4.312
122,16,57,1,A,14.727
122,17,47,2,B,18.499
122,18,51,2,B,13.088
122,19,54,2,B,13.469
122,20,19,1,A,13.354
122,21,6,2,B,11.718
122,22,84,2,B,6.701
122,23,55,2,B,16.387
122,24,49,2,B,31.124
122,25,80,2,B,11.345
122,26,24,2,B,8.079
122,27,31,1,A,14.38
122,28,64,1,A,31.424
122,29,42,1,A,10.248
122,30,30,2,B,11.348
122,31,34,2,B,19.569
122,32,59,2,B,13.202
122,33,56,2,B,11.305
122,34,29,2,B,15.864
122,35,39,2,B,9.235
122,36,68,2,B,10.595
122,37,41,2,B,20.223
122,38,3,1,A,9.894
122,39,50,1,A,12.969
122,40,83,1,A,12.976
122,41,18,2,B,8.829
122,42,82,2,B,9.177
122,43,9,2,B,66.224
122,44,2,1,A,12.791
122,45,74,2,B,7.166
122,46,85,1,A,7.66
122,47,25,2,B,11.3
122,48,63,1,A,72.901
122,49,46,2,B,13.877
122,50,60,2,B,58.228
122,51,28,2,B,13.335
122,52,77,1,A,11.413
122,53,73,2,B,13.627
122,54,72,1,A,16.458
122,55,26,1,A,4.482
122,56,76,2,B,6.065
122,57,5,1,A,11.819
122,58,21,2,B,4.84
122,59,45,1,A,13.044
122,60,62,1,A,13.644
122,61,48,1,A,8.746
122,62,91,2,B,9.866
122,63,87,2,B,9.664
122,64,65,1,A,5.281
122,65,27,2,B,12.252
122,66,7,1,A,14.187
122,67,36,1,A,10.857
122,68,69,2,B,12.486
122,69,53,1,A,17.346
122,70,16,1,A,21.701
122,71,58,2,B,26.845
122,72,79,1,A,6.418
122,73,40,1,A,6.893
122,74,23,2,B,11.546
122,75,14,1,A,7.156
122,76,66,2,B,11.228
122,77,13,1,A,12.411
122,78,71,2,B,55.57
122,79,35,1,A,6.515
122,80,33,1,A,17.766
122,81,90,2,B,11.802
122,82,15,2,B,7.794
122,83,20,1,A,8.901
122,84,67,2,B,12.13
122,85,44,2,B,10.023
122,86,61,2,B,15.05
122,87,37,2,B,13.982
122,88,88,1,A,30.295
122,89,43,2,B,22.632
122,90,81,2,B,44.965
122,91,4,1,A,8.328
123,1,71,2,B,22.732
123,2,43,2,B,11.195
123,3,81,2,B,18.99
123,4,54,2,B,10.702
123,5,17,2,B,15.473
123,6,12,2,B,15.491
123,7,85,1,A,5.045
123,8,58,1,A,11.799
123,9,8,1,A,12.803
123,10,40,2,B,27.253
123,11,34,1,A,5.69
123,12,56,1,A,12.473
123,13,10,1,A,17.498
123,14,88,1,A,12.957
123,15,57,2,B,13.637
123,16,28,1,A,20.4
123,17,50,2,B,24.158
123,18,4,2,B,9.971
123,19,38,2,B,5.853
123,20,35,1,A,10.992
123,21,47,2,B,35.466
123,22,45,2,B,13.391
123,23,76,2,B,7.387
123,24,55,2,B,38.714
123,25,22,2,B,9.202
123,26,79,1,A,6.684
123,27,66,1,A,7.382
123,28,7,1,A,50.453
123,29,61,1,A,12.301
123,30,44,2,B,7.394
123,31,26,1,A,11.87
123,32,48,1,A,5.481
123,33,65,1,A,10.676
123,34,49,2,B,18.857
123,35,72,2,B,13.6
123,36,15,2,B,23.198
123,37,69,1,A,15.802
123,38,37,1,A,32.101
123,39,42,1,A,4.201
123,40,30,2,B,7.138
123,41,63,1,A,10.46
123,42,16,1,A,20.801
123,43,24,1,A,6.353
123,44,70,1,A,12.571
123,45,33,1,A,30.961
123,46,90,2,B,9.003
123,47,62,2,B,12.579
123,48,36,2,B,14.6
123,49,2,1,A,8.634
123,50,73,2,B,42.554
123,51,27,2,B,8.102
123,52,83,1,A,8.632
123,53,86,2,B,9.652
123,54,89,2,B,6.662
123,55,1,2,B,6.736
123,56,52,1,A,13.785
123,57,9,2,B,8.352
123,58,6,2,B,9.147
123,59,14,1,A,9.501
123,60,80,1,A,4.757
123,61,75,1,A,8.278
123,62,82,2,B,11.8
123,63,11,1,A,8.893
123,64,64,2,B,14.134
123,65,91,2,B,13.688
123,66,5,1,A,11.652
123,67,25,1,A,12.541
123,68,31,1,A,9.487
123,69,78,1,A,4.801
123,70,19,1,A,7.3
123,71,77,1,A,7.997
123,72,21,1,A,5.98
123,73,53,1,A,16.251
123,74,67,1,A,24.801
123,75,87,1,A,11.665
123,76,51,1,A,8.745
123,77,41,2,B,6.755
123,78,23,2,B,7.458
123,79,60,1,A,9.3
123,80,46,2,B,47.889
123,81,29,2,B,14.783
123,82,3,2,B,7.475
123,83,68,2,B,10.296
123,84,74,2,B,5.924
123,85,59,1,A,14.1
123,86,84,2,B,7.792
123,87,39,2,B,35.753
123,88,20,1,A,7.001
123,89,13,1,A,7.092
123,90,32,1,A,8.478
123,91,18,1,A,10.362
124,1,2,2,B,13.166
124,2,63,1,A,3.637
124,3,36,1,A,8.337
124,4,66,1,A,6.77
124,5,84,2,B,5.822
124,6,68,1,A,8.129
124,7,19,2,B,9.901
124,8,4,1,A,6.241
124,9,45,1,A,6.648
124,10,38,2,B,7.382
124,11,31,2,B,2.808
124,12,14,2,B,5.75
124,13,90,2,B,4.618
124,14,70,1,A,7.166
124,15,52,2,B,6.904
124,16,88,2,B,8.405
124,17,12,2,B,5.132
124,18,39,2,B,3.302
124,19,77,1,A,4.985
124,20,37,2,B,11.615
124,21,13,2,B,6.262
124,22,87,1,A,6.071
124,23,86,2,B,6.227
124,24,75,1,A,7.465
124,25,53,2,B,23.897
124,26,58,1,A,6.029
124,27,25,1,A,7.125
124,28,33,1,A,16.335
124,29,29,1,A,7.403
124,30,91,2,B,8.243
124,31,71,2,B,7.113
124,32,46,2,B,8.254
124,33,28,1,A,6.471
124,34,7,2,B,6.581
124,35,42,1,A,9.294
124,36,74,2,B,6.174
124,37,72,1,A,8.142
124,38,55,2,B,8.728
124,39,9,2,B,6.883
124,40,30,2,B,8.078
124,41,1,2,B,12.694
124,42,82,2,B,10.892
124,43,57,2,B,5.502
124,44,54,1,A,5.204
124,45,27,2,B,6.145
124,46,85,1,A,6.494
124,47,62,2,B,6.722
124,48,65,1,A,6.923
124,49,16,2,B,6.503
124,50,79,1,A,11.676
124,51,49,2,B,11.984
124,52,59,2,B,5.531
124,53,24,1,A,8.055
124,54,17,1,A,14.991
124,55,21,1,A,3.848
124,56,11,2,B,4.535
124,57,67,2,B,7.689
124,58,6,2,B,5.768
124,59,18,2,B,6.534
124,60,64,1,A,12.118
124,61,43,2,B,6.544
124,62,76,2,B,3.925
124,63,83,1,A,10.239
124,64,41,2,B,8.842
124,65,40,1,A,8.673
124,66,35,1,A,5.714
124,67,78,2,B,10.779
124,68,5,2,B,10.324
124,69,50,1,A,4.755
124,70,81,1,A,3.839
124,71,44,2,B,6.42
124,72,8,1,A,7.004
124,73,80,2,B,4.035
124,74,73,1,A,7.594
124,75,48,1,A,6.762
124,76,51,1,A,9.252
124,77,3,1,A,5.436
124,78,61,2,B,7.842
124,79,32,1,A,7.494
124,80,47,1,A,7.602
124,81,56,2,B,6.617
124,82,26,1,A,8.406
124,83,34,1,A,6.312
124,84,22,2,B,4.074
124,85,15,2,B,6.848
124,86,23,1,A,6.432
124,87,89,1,A,7.808
124,88,60,1,A,4.304
124,89,10,2,B,9.896
124,90,20,1,A,6.249
124,91,69,2,B,7.293
125,1,85,1,A,12.977
125,2,52,1,A,12.569
125,3,58,1,A,7.058
125,4,12,1,A,4.037
125,5,32,1,A,16.594
125,6,43,1,A,5.668
125,7,69,1,A,9.86
125,8,13,1,A,6.771
125,9,91,2,B,8.017
125,10,74,2,B,6.319
125,11,36,2,B,10.402
125,12,11,1,A,9.714
125,13,44,2,B,8.702
